Superficie,Rooms,Bedrooms,Price,Location,description,Loc_Paris,m2,nb_rooms,nb_bedrooms,building_floor,apartment_floor,nb_bath,Cellar,balc_patio,Heating,Renovated,Parking,SalePrice,building_height,Ground_floor,Heating_Central,Heating_Individual,Last_floor,district
28m²,2 p.,1,270 000 €,"Paris 18 (75018)
PARIS","Ref de l'annonce
:202472RE6
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:5",18,28,2,1,5,0,0,0,0,"Individuel, électrique",0,0,270000,Average,1,0,1,0,18e
22m²,1 p.,-1,280 000 €,"Paris 12 (75012)
Paris 12ème","Ref de l'annonce
:WI_c77640
Etage du bien
:1er
Cave
Ascenseur
Nombre de salle de bain
:1",12,22,1,0,0,1,1,1,0,Unknown,0,0,280000,Average,0,0,0,0,12e
14m²,1 p.,-1,169 000 €,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:1868
Etage du bien
:2e",15,14,1,0,0,2,0,0,0,Unknown,0,0,169000,Average,0,0,0,0,15e
44m²,2 p.,1,525 000 €,"Paris 12 (75012)
Paris 12ème","Ref de l'annonce
:5554
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:7e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",12,44,2,1,8,7,1,1,Balcon,Central,0,0,525000,Average,0,1,0,0,12e
92m²,4 p.,3,1 080 000 €,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:8298
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:12
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",15,92,4,3,12,2,1,1,Balcon,Central,0,0,1080000,High,0,1,0,0,15e
146m²,6 p.,3,2 790 000 €,"Paris 16 (75116)
Paris","Ref de l'annonce
:10704
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,146,6,3,8,5,1,1,Balcon,Central,0,1,2790000,Average,0,1,0,0,16e
107m²,5 p.,3,1 414 000 €,"Paris 15 (75015)
PARIS","Ref de l'annonce
:VSL190
Terrasse/Balcon
:Balcon
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien",15,107,5,3,7,1,0,1,Balcon,Unknown,0,0,1414000,Average,0,0,0,0,15e
100m²,5 p.,3,945 000 €,"Paris 15 (75015)
PARIS","Ref de l'annonce
:VSL228
Chauffage
:Central
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien",15,100,5,3,6,6,0,0,0,Central,0,0,945000,Average,0,1,0,1,15e
45m²,2 p.,1,488 250 €,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:GP393
Etage du bien
:3e
Nombre d'étages du bâtiment
:3
Cave",14,45,2,1,3,3,0,1,0,Unknown,0,0,488250,Small,0,0,0,1,14e
77m²,3 p.,2,983 000 €,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:4111343
Rénové
Terrasse/Balcon
:Terrasse
Etage du bien
:1er
Ascenseur
Nombre de salle de bain
:1",15,77,3,2,0,1,1,0,Terrasse,Unknown,1,0,983000,Average,0,0,0,0,15e
65m²,3 p.,2,882 000 €,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:4111213
Rénové
Terrasse/Balcon
:Terrasse
Etage du bien
:1er
Ascenseur
Nombre de salle de bain
:1",15,65,3,2,0,1,1,0,Terrasse,Unknown,1,0,882000,Average,0,0,0,0,15e
50m²,2 p.,1,588 000 €,"Paris 13 (75013)
Gare","Ref de l'annonce
:4111532
Rénové
Etage du bien
:3e
Nombre d'étages du bâtiment
:9",13,50,2,1,9,3,0,0,0,Unknown,1,0,588000,Average,0,0,0,0,13e
41m²,2 p.,1,505 000 €,"Paris 20 (75020)
Saint-Fargeau","Ref de l'annonce
:4110272
Rénové
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:3e",20,41,2,1,0,3,0,0,Balcon,Unknown,1,1,505000,Average,0,0,0,0,20e
99m²,5 p.,4,1 110 000 €,"Paris 20 (75020)
Saint-Fargeau","Ref de l'annonce
:4110424
Rénové
Parking
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",20,99,5,4,5,5,1,0,"Terrasse, balcon",Unknown,1,1,1110000,Average,0,0,0,1,20e
209m²,8 p.,4,2 290 000 €,Paris 18 (75018)|Jules Joffrin,"Ref de l'annonce
:202420RE6
Chauffage
:Individuel
Jardin
Nombre d'étages du bâtiment
:3
Nombre de salle de bain
:2",18,209,8,4,3,0,2,0,0,Individuel,0,0,2290000,Small,1,0,1,0,18e
62m²,3 p.,2,661 500 €,Paris 11 (75011)|Nation - Alexandre Dumas,"Ref de l'annonce
:3021
Chauffage
:Individuel, au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",11,62,3,2,6,4,0,1,0,"Individuel, au gaz",0,0,661500,Average,0,0,1,0,11e
87m²,4 p.,3,1 260 000 €,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:8282
Chauffage
:Central
Terrasse/Balcon
:Terrasse
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",15,87,4,3,6,0,0,1,Terrasse,Central,0,0,1260000,Average,1,1,0,0,15e
11m²,1 p.,-1,168 000 €,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:202
Chauffage
:Central
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Ascenseur",17,11,1,0,6,5,0,0,0,Central,0,0,168000,Average,0,1,0,0,17e
57m²,3 p.,2,760 000 €,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:5547
Chauffage
:Individuel
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",11,57,3,2,6,4,1,1,0,Individuel,0,0,760000,Average,0,0,1,0,11e
47m²,2 p.,1,550 000 €,"Paris 15 (75015)
Convention","Ref de l'annonce
:31588894
Chauffage
:Central
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",15,47,2,1,7,4,1,1,0,Central,0,0,550000,Average,0,1,0,0,15e
55m²,3 p.,1,580 000 €,"Paris 17 (75017)
PARIS","Ref de l'annonce
:31613449
Etage du bien
:5e
Nombre de salle de bain
:1",17,55,3,1,0,5,1,0,0,Unknown,0,0,580000,Average,0,0,0,0,17e
176m²,5 p.,3,2 290 000 €,"Paris 17 (75017)
Plaine-Monceau","Ref de l'annonce
:3343836
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,176,5,3,6,1,1,1,0,Central,0,0,2290000,Average,0,1,0,0,17e
80m²,4 p.,3,625 000 €,"Paris 19 (75019)
PARIS","Ref de l'annonce
:803089
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:11
Cave
Ascenseur",19,80,4,3,11,4,0,1,Balcon,Central,0,1,625000,High,0,1,0,0,19e
44m²,3 p.,1,535 000 €,Paris 15 (75015)|Dupleix - Motte Picquet,"Ref de l'annonce
:4882i
Etage du bien
:5e
Nombre d'étages du bâtiment
:7
Cave",15,44,3,1,7,5,0,1,0,Unknown,0,0,535000,Average,0,0,0,0,15e
26m²,2 p.,1,365 000 €,"Paris 05 (75005)
PARIS 5EME ARR.","Ref de l'annonce
:107
Chauffage
:Individuel, électrique
Etage du bien
:4e
Cave
Ascenseur
Nombre de salle de bain
:1",5,26,2,1,0,4,1,1,0,"Individuel, électrique",0,0,365000,Average,0,0,1,0,5e
76m²,3 p.,1,1 590 000 €,"Paris 07 (75007)|Invalides, Champ de Mars","Ref de l'annonce
:3975769
Chauffage
:Central
Terrasse/Balcon
:Terrasse
Etage du bien
:7e
Nombre d'étages du bâtiment
:7
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",7,76,3,1,7,7,1,0,Terrasse,Central,0,0,1590000,Average,0,1,0,1,7e
53m²,2 p.,1,1 530 000 €,"Paris 06 (75006)
Saint-Sulpice","Ref de l'annonce
:1396MNP
Etage du bien
:3e
Nombre d'étages du bâtiment
:3
Nombre de salle de bain
:1",6,53,2,1,3,3,1,0,0,Unknown,0,0,1530000,Small,0,0,0,1,6e
68m²,3 p.,2,1 990 000 €,"Paris 06 (75006)
Saint-Sulpice","Ref de l'annonce
:1397MNP
Etage du bien
:3e
Nombre d'étages du bâtiment
:3
Cave
Nombre de salle de bain
:1",6,68,3,2,3,3,1,1,0,Unknown,0,0,1990000,Small,0,0,0,1,6e
48m²,3 p.,2,490 000 €,Paris 17 (75017)|Champerret - Berthier,"Ref de l'annonce
:DFG2955
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Cave
Ascenseur",17,48,3,2,0,2,0,1,Balcon,Unknown,0,0,490000,Average,0,0,0,0,17e
16m²,1 p.,1,262 000 €,"Paris 15 (75015)
PARIS 15","Ref de l'annonce
:216637
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:5
Cave",15,16,1,1,5,0,0,1,0,"Individuel, électrique",0,0,262000,Average,1,0,1,0,15e
43m²,2 p.,1,555 000 €,"Paris 05 (75005)
Paris","Ref de l'annonce
:476_659
Chauffage
:Individuel, électrique
Etage du bien
:1er
Nombre de salle de bain
:1",5,43,2,1,0,1,1,0,0,"Individuel, électrique",0,0,555000,Average,0,0,1,0,5e
177m²,5 p.,3,1 990 000 €,"Paris 17 (75017)
PARIS","Ref de l'annonce
:202444RD2
Nombre d'étages du bâtiment
:6
Ascenseur",17,177,5,3,6,0,0,0,0,Unknown,0,0,1990000,Average,1,0,0,0,17e
49m²,2 p.,1,620 000 €,"Paris 15 (75015)
Saint Charles","Ref de l'annonce
:B-4343
Chauffage
:Individuel, électrique
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Cave
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",15,49,2,1,0,2,1,1,Balcon,"Individuel, électrique",0,1,620000,Average,0,0,1,0,15e
90m²,3 p.,1,1 680 000 €,"Paris 14 (75014)
Montparnasse","Ref de l'annonce
:4117286
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:7e
Nombre d'étages du bâtiment
:7
Ascenseur
Nombre de salle de bain
:1",14,90,3,1,7,7,1,0,Balcon,"Individuel, au gaz",0,0,1680000,Average,0,0,1,1,14e
39m²,3 p.,2,700 000 €,"Paris 05 (75005)
Paris 5ème","Ref de l'annonce
:846
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:3
Cave
Nombre de salle de bain
:1",5,39,3,2,3,3,1,1,0,Individuel,0,0,700000,Small,0,0,1,1,5e
48m²,2 p.,1,380 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:RSIM811
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien",16,48,2,1,8,5,0,1,Balcon,Central,0,0,380000,Average,0,1,0,0,16e
12m²,1 p.,-1,192 000 €,"Paris 02 (75002)
Sentier","Ref de l'annonce
:224
Etage du bien
:2e
Nombre d'étages du bâtiment
:2",2,12,1,0,2,2,0,0,0,Unknown,0,0,192000,Small,0,0,0,1,2e
82m²,4 p.,3,949 000 €,"Paris 11 (75011)
Nation","Ref de l'annonce
:2605061
Etage du bien
:2e
Nombre d'étages du bâtiment
:12
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",11,82,4,3,12,2,1,1,0,Unknown,0,0,949000,High,0,0,0,0,11e
130m²,5 p.,4,2 030 000 €,"Paris 05 (75005)
Paris 5ème","Ref de l'annonce
:1165b
Chauffage
:Central
Parking
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Sécurité
:Gardien
Accès handicapé
Nombre de salle de bain
:1",5,130,5,4,9,3,1,1,"Terrasse, balcon",Central,0,1,2030000,Average,0,1,0,0,5e
40m²,3 p.,1,600 000 €,"Paris 05 (75005)
Paris 5ème","Ref de l'annonce
:1147B
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Accès handicapé",5,40,3,1,6,6,0,1,Balcon,Unknown,0,0,600000,Average,0,0,0,1,5e
49m²,2 p.,1,642 000 €,"Paris 05 (75005)
Paris 5ème","Ref de l'annonce
:DS5624
Rénové
Chauffage
:électrique
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Sécurité
:Gardien",5,49,2,1,6,3,0,1,0,électrique,1,0,642000,Average,0,0,0,0,5e
105m²,4 p.,3,1 299 000 €,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:SAV764
Rénové
Terrasse/Balcon
:Terrasse
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",2,105,4,3,4,1,2,0,Terrasse,Unknown,1,0,1299000,Average,0,0,0,0,2e
70m²,3 p.,1,860 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:52
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Sécurité
:Gardien",16,70,3,1,6,3,0,1,0,Individuel,0,0,860000,Average,0,0,1,0,16e
47m²,3 p.,-1,527 000 €,"Paris 20 (75020)
PARIS 20E ARRONDISSEMENT","Ref de l'annonce
:483452
Chauffage
:Central, au gaz
Etage du bien
:4e",20,47,3,0,0,4,0,0,0,"Central, au gaz",0,0,527000,Average,0,1,0,0,20e
41m²,2 p.,1,430 000 €,"Paris 15 (75015)
Cambronne","Ref de l'annonce
:NF52-6520
Chauffage
:Central
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",15,41,2,1,6,3,1,0,0,Central,0,0,430000,Average,0,1,0,0,15e
36m²,2 p.,1,412 000 €,"Paris 15 (75015)
Saint Charles","Ref de l'annonce
:B-4236
Etage du bien
:1er",15,36,2,1,0,1,0,0,0,Unknown,0,0,412000,Average,0,0,0,0,15e
54m²,3 p.,1,572 000 €,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:1217
Chauffage
:Individuel
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",18,54,3,1,6,5,1,1,0,Individuel,0,0,572000,Average,0,0,1,0,18e
56m²,2 p.,1,550 000 €,"Paris 12 (75012)
Paris","Ref de l'annonce
:0410840C
Chauffage
:Central, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur",12,56,2,1,5,3,0,1,Balcon,"Central, au gaz",0,0,550000,Average,0,1,0,0,12e
