Superficie,Rooms,Bedrooms,Price,Location,description,Loc_Paris,m2,building_floor,apartment_floor,nb_bath,Cellar,balc_patio,Heating,Renovated,Parking,Heating_Central,Heating_Individual
27m²,2 p.,1 p.,315 469 ,"Paris 14 (75014)
Alesia","Ref de l'annonce
:COUCHE3DT
Etage du bien
:3e
Nombre d'étages du bâtiment
:4",75014,27,4,3e,0,0,0,Unknown,0,0,0,0
42m²,2 p.,1 p.,450 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:CH2-573
Chauffage
:Individuel
Nombre d'étages du bâtiment
:6",75020,42,6,1er,0,0,0,Individuel,0,0,0,1
123m²,5 p.,3 p.,2 120 000 ,Paris 07 (75007)|Invalides,"Ref de l'annonce
:4130825
Etage du bien
:3e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75007,123,7,3e,1,1,0,Unknown,0,0,0,0
40m²,2 p.,1 p.,547 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:LKM32109
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Meublé
Nombre de salle de bain
:1",75011,40,5,2e,1,0,0,Unknown,0,0,0,0
52m²,3 p.,2 p.,599 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:4137182
Chauffage
:Individuel, au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:4
Cave
Nombre de salle de bain
:1",75018,52,4,4e,1,1,0,"Individuel, au gaz",0,0,0,1
33m²,1 p.,0 p.,428 500 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:4137191
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",75011,33,6,6e,1,1,0,Unknown,0,0,0,0
33m²,1 p.,0 p.,328 600 ,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:Grand Studio
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:14
Ascenseur
Nombre de salle de bain
:1",75019,33,14,1er,1,0,0,Unknown,0,1,0,0
110m²,5 p.,3 p.,1 250 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:W-02JH25
Terrasse/Balcon
:Terrasse
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Ascenseur
Nombre de salle de bain
:2",75010,110,5,1er,2,0,Terrasse,Unknown,0,0,0,0
37m²,2 p.,1 p.,589 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:ALMA
Rénové
Nombre d'étages du bâtiment
:4",75016,37,4,2e,0,0,0,Unknown,1,0,0,0
86m²,3 p.,2 p.,1 199 000 ,"Paris 03 (75003)
Paris 3ème","Ref de l'annonce
:HDN-MART
Rénové
Chauffage
:électrique
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",75003,86,5,2e,1,1,0,électrique,1,0,0,0
38m²,2 p.,1 p.,529 000 ,"Paris 11 (75011)
PARIS 11EME ARR.","Ref de l'annonce
:14371",75011,38,5,2e,0,0,0,Unknown,0,0,0,0
72m²,3 p.,2 p.,870 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:DM 5313/V
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75015,72,7,1er,1,1,0,Unknown,0,0,0,0
58m²,2 p.,1 p.,739 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:2020-08-75116-58-V
Etage du bien
:2e
Cave
Ascenseur
Nombre de salle de bain
:1",75016,58,6,2e,1,1,0,Unknown,0,0,0,0
60m²,3 p.,2 p.,650 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:1001851
Terrasse/Balcon
:Balcon
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75020,60,7,1er,1,1,Balcon,Unknown,0,0,0,0
42m²,2 p.,1 p.,555 000 ,21 Rue de Seine 75006 Paris 6e,"Ref de l'annonce
:197243
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",75006,42,5,5e,1,0,0,Unknown,0,0,0,0
42m²,1 p.,0 p.,555 000 ,21 Rue de Seine 75006 Paris 6e,"Ref de l'annonce
:149217
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",75006,42,5,5e,1,0,0,Unknown,0,0,0,0
60m²,4 p.,3 p.,828 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:FR75-923_
Terrasse/Balcon
:Terrasse
Nombre d'étages du bâtiment
:1
Nombre de salle de bain
:1",75010,60,1,1er,1,0,Terrasse,Unknown,0,0,0,0
8m²,1 p.,0 p.,95 000 ,"Paris 09 (75009)
Paris 9ème","Ref de l'annonce
:67
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:1",75009,8,6,6e,1,0,0,Unknown,0,0,0,0
54m²,3 p.,2 p.,567 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:94
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Nombre de salle de bain
:1",75010,54,7,4e,1,0,0,Unknown,0,0,0,0
36m²,2 p.,1 p.,345 000 ,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:85
Etage du bien
:2e
Nombre d'étages du bâtiment
:4
Nombre de salle de bain
:1",75019,36,4,2e,1,0,0,Unknown,0,0,0,0
51m²,3 p.,2 p.,525 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:ORNANO_bis_bis_bis
Chauffage
:Individuel
Etage du bien
:1er
Nombre d'étages du bâtiment
:6",75018,51,6,1er,0,0,0,Individuel,0,0,0,1
47m²,4 p.,3 p.,882 000 ,"Paris 05 (75005)
PARIS","Ref de l'annonce
:LUX382
Chauffage
:Individuel
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:3
Cave
Ascenseur
Sécurité
:Gardien",75005,47,3,2e,0,1,Balcon,Individuel,0,0,0,1
44m²,2 p.,1 p.,480 000 ,"Paris 11 (75011)
PARIS","Ref de l'annonce
:2275
Chauffage
:Individuel, électrique
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",75011,44,5,4e,1,0,0,"Individuel, électrique",0,0,0,1
62m²,3 p.,2 p.,695 100 ,"Paris 13 (75013)
CROULEBARBE","Ref de l'annonce
:MC-812
Chauffage
:Central, au fioul
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75013,62,7,1er,1,1,0,"Central, au fioul",0,0,1,0
47m²,2 p.,1 p.,425 000 ,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:821
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75019,47,8,2e,1,1,Balcon,Unknown,0,0,0,0
17m²,1 p.,0 p.,163 000 ,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:GB00108287
Etage du bien
:1er",75019,17,6,1er,0,0,0,Unknown,0,0,0,0
209m²,8 p.,4 p.,2 290 000 ,Paris 18 (75018)|Jules Joffrin,"Ref de l'annonce
:202420RE6
Chauffage
:Individuel
Jardin
Nombre d'étages du bâtiment
:3
Nombre de salle de bain
:2",75018,209,3,1er,2,0,0,Individuel,0,0,0,1
8m²,1 p.,0 p.,78 000 ,"Paris 18 (75018)
Grandes-Carrières","Ref de l'annonce
:27063764
Etage du bien
:7e
Nombre d'étages du bâtiment
:7",75018,8,7,7e,0,0,0,Unknown,0,0,0,0
33m²,2 p.,1 p.,225 000 ,"Paris 18 (75018)
La Chapelle","Ref de l'annonce
:26883840
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",75018,33,6,1er,1,1,0,Unknown,0,0,0,0
89m²,4 p.,3 p.,1 598 212 ,"Paris 15 (75015)
Métro","Ref de l'annonce
:30509834-800046
Etage du bien
:7e",75015,89,6,7e,0,0,0,Unknown,0,0,0,0
60m²,3 p.,2 p.,750 000 ,"Paris 11 (75011)
PARIS","Ref de l'annonce
:242193CXR
Etage du bien
:1er",75011,60,5,1er,0,0,0,Unknown,0,0,0,0
86m²,4 p.,3 p.,890 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:3062
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:9e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75020,86,10,9e,1,1,Balcon,Central,0,0,1,0
64m²,4 p.,3 p.,519 500 ,"Paris 19 (75019)
Flandre","Ref de l'annonce
:806990
Chauffage
:Central, électrique
Terrasse/Balcon
:Balcon
Etage du bien
:15e
Nombre d'étages du bâtiment
:27
Cave
Ascenseur
Sécurité
:Gardien",75019,64,27,15e,0,1,Balcon,"Central, électrique",0,0,1,0
85m²,3 p.,2 p.,915 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:4068766
Chauffage
:Individuel
Cave
Ascenseur
Nombre de salle de bain
:1",75011,85,5,2e,1,1,0,Individuel,0,0,0,1
81m²,4 p.,3 p.,865 000 ,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:3821957
Chauffage
:Central
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",75014,81,4,1er,2,1,0,Central,0,1,1,0
46m²,2 p.,1 p.,530 000 ,"Paris 14 (75014)
Sarrette","Ref de l'annonce
:162061301
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75014,46,5,4e,1,1,Balcon,Unknown,0,1,0,0
69m²,3 p.,2 p.,898 500 ,"Paris 14 (75014)
PARIS 14EME ARR.","Ref de l'annonce
:14370
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Cave",75014,69,5,1er,0,1,0,"Individuel, au gaz",0,0,0,1
26m²,1 p.,0 p.,410 000 ,"Paris 08 (75008)
Madeleine | st Augustin","Ref de l'annonce
:LA2-788
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",75008,26,5,3e,1,0,0,Unknown,0,0,0,0
186m²,5 p.,2 p.,3 360 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:LA2-787
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:2",75016,186,5,3e,2,1,0,Unknown,0,0,0,0
110m²,4 p.,2 p.,1 798 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:2020-07-75004-120-V
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",75004,110,6,2e,1,1,Balcon,Unknown,0,0,0,0
6m²,1 p.,0 p.,55 000 ,Paris 10 (75010)|Château d'Eau - Lancry,"Ref de l'annonce
:340937408200
Etage du bien
:6e
Meublé",75010,6,5,6e,0,0,0,Unknown,0,0,0,0
112m²,4 p.,3 p.,995 000 ,"Paris 19 (75019)
Amérique","Ref de l'annonce
:162057383
Etage du bien
:9e
Cave
Nombre de salle de bain
:1",75019,112,6,9e,1,1,0,Unknown,0,0,0,0
33m²,1 p.,0 p.,328 600 ,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:Grand Studio
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:14
Ascenseur
Nombre de salle de bain
:1",75019,33,14,1er,1,0,0,Unknown,0,1,0,0
130m²,4 p.,3 p.,1 899 000 ,"Paris 18 (75018)
Abbesses","Ref de l'annonce
:144110
Etage du bien
:3e
Nombre d'étages du bâtiment
:3
Nombre de salle de bain
:1",75018,130,3,3e,1,0,0,Unknown,0,0,0,0
59m²,3 p.,2 p.,830 000 ,"Paris 18 (75018)
Abbesses","Ref de l'annonce
:143241
Etage du bien
:2e
Nombre d'étages du bâtiment
:3
Nombre de salle de bain
:1",75018,59,3,2e,1,0,0,Unknown,0,0,0,0
63m²,3 p.,2 p.,839 000 ,"Paris 18 (75018)
Abbesses","Ref de l'annonce
:196596
Etage du bien
:1er
Nombre d'étages du bâtiment
:3",75018,63,3,1er,0,0,0,Unknown,0,0,0,0
33m²,1 p.,0 p.,405 000 ,"Paris 18 (75018)
Abbesses","Ref de l'annonce
:130035
Etage du bien
:1er
Nombre d'étages du bâtiment
:3",75018,33,3,1er,0,0,0,Unknown,0,0,0,0
31m²,1 p.,0 p.,355 000 ,"Paris 13 (75013)
Censier Daubenton","Ref de l'annonce
:VW1-902
Chauffage
:Central
Etage du bien
:5e
Ascenseur
Nombre de salle de bain
:1",75013,31,6,5e,1,0,0,Central,0,0,1,0
24m²,1 p.,0 p.,349 000 ,"Paris 08 (75008)
Faubourg-du-Roule","Ref de l'annonce
:3915751
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Meublé",75008,24,5,3e,0,0,0,Unknown,0,0,0,0
28m²,2 p.,1 p.,328 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:162055739
Rénové
Etage du bien
:1er
Nombre d'étages du bâtiment
:6",75018,28,6,1er,0,0,0,Unknown,1,0,0,0
33m²,1 p.,0 p.,350 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:CC04030308
Rénové
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75018,33,8,5e,1,1,Balcon,Unknown,1,0,0,0
48m²,3 p.,1 p.,555 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:EC/GT
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",75017,48,4,1er,1,1,0,Unknown,0,0,0,0
25m²,1 p.,0 p.,254 700 ,"Paris 18 (75018)
PARIS 18E ARRONDISSEMENT","Ref de l'annonce
:80350
Chauffage
:Central, au gaz
Parking
Etage du bien
:16e
Nombre de salle de bain
:1",75018,25,5,16e,1,0,0,"Central, au gaz",0,1,1,0
35m²,2 p.,1 p.,306 000 ,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:smaj2028
Chauffage
:électrique
Nombre d'étages du bâtiment
:5
Cave
Sécurité
:Gardien",75019,35,5,1er,0,1,0,électrique,0,0,0,0
34m²,1 p.,0 p.,714 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:162050565
Etage du bien
:6e
Nombre d'étages du bâtiment
:9
Cave
Sécurité
:Gardien",75016,34,9,6e,0,1,0,Unknown,0,0,0,0
9m²,1 p.,0 p.,132 500 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:70
Etage du bien
:6e
Nombre d'étages du bâtiment
:6",75007,9,6,6e,0,0,0,Unknown,0,0,0,0
93m²,4 p.,3 p.,1 345 000 ,"Paris 01 (75001)
Paris 1er","Ref de l'annonce
:380
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien",75001,93,6,3e,0,0,0,Unknown,0,0,0,0
59m²,3 p.,1 p.,795 000 ,"Paris 07 (75007)
Invalides","Ref de l'annonce
:BQT/EB/9298/V
Chauffage
:Au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:4
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75007,59,4,4e,1,0,0,Au gaz,0,0,0,0
66m²,2 p.,1 p.,1 040 000 ,"Paris 03 (75003)
Paris 3ème","Ref de l'annonce
:161744083
Chauffage
:électrique
Etage du bien
:4e
Cave
Ascenseur
Nombre de salle de bain
:1",75003,66,5,4e,1,1,0,électrique,0,0,0,0
26m²,1 p.,0 p.,535 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:2679277
Nombre d'étages du bâtiment
:5
Sécurité
:Gardien",75007,26,5,1er,0,0,0,Unknown,0,0,0,0
44m²,2 p.,1 p.,648 000 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:Nesle
Chauffage
:Individuel
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Meublé
Nombre de salle de bain
:1",75006,44,5,1er,1,0,0,Individuel,0,0,0,1
170m²,7 p.,4 p.,2 200 000 ,"Paris 15 (75015)
PARIS 15E ARRONDISSEMENT","Ref de l'annonce
:471683
Nombre de salle de bain
:2",75015,170,6,1er,2,0,0,Unknown,0,0,0,0
33m²,1 p.,0 p.,328 600 ,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:Grand Studio
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:14
Ascenseur
Nombre de salle de bain
:1",75019,33,14,1er,1,0,0,Unknown,0,1,0,0
165m²,7 p.,4 p.,1 735 000 ,"Paris 15 (75015)
Institut Pasteur","Ref de l'annonce
:132971
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",75015,165,5,2e,1,1,Balcon,Unknown,0,0,0,0
52m²,3 p.,1 p.,760 000 ,"Paris 17 (75017)
Niel | ternes","Ref de l'annonce
:135542
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",75017,52,6,4e,0,1,0,Unknown,0,0,0,0
93m²,6 p.,4 p.,1 365 000 ,Paris 06 (75006)|Odéon - Mabillon,"Ref de l'annonce
:EMPAL164
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Accès handicapé",75006,93,6,4e,0,1,0,Unknown,0,0,0,0
60m²,3 p.,1 p.,693 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:162033499
Etage du bien
:6e
Cave
Ascenseur
Nombre de salle de bain
:1",75010,60,5,6e,1,1,0,Unknown,0,0,0,0
20m²,1 p.,0 p.,310 000 ,"Paris 01 (75001)
Halles","Ref de l'annonce
:8057
Etage du bien
:1er
Nombre d'étages du bâtiment
:6",75001,20,6,1er,0,0,0,Unknown,0,0,0,0
26m²,2 p.,1 p.,279 500 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:2872
Chauffage
:Individuel
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave",75018,26,6,1er,0,1,0,Individuel,0,0,0,1
18m²,1 p.,0 p.,225 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:Studio 4D Eglise
Chauffage
:Central
Etage du bien
:4e
Nombre d'étages du bâtiment
:8
Ascenseur
Nombre de salle de bain
:1",75015,18,8,4e,1,0,0,Central,0,0,1,0
161m²,7 p.,4 p.,1 975 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:10569
Parking
Cave
Ascenseur",75016,161,6,2e,0,1,0,Unknown,0,1,0,0
31m²,2 p.,1 p.,290 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:162039335
Rénové
Chauffage
:électrique
Etage du bien
:4e
Nombre d'étages du bâtiment
:5",75018,31,5,4e,0,0,0,électrique,1,0,0,0
15m²,1 p.,0 p.,145 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:162038103
Rénové
Chauffage
:électrique
Cave",75018,15,5,1er,0,1,0,électrique,1,0,0,0
85m²,3 p.,2 p.,775 000 ,Paris 20 (75020)|Père Lachaise - Réunion...,"Ref de l'annonce
:7500881844
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur",75020,85,7,4e,0,1,Balcon,Au gaz,0,0,0,0
36m²,2 p.,1 p.,367 500 ,Paris 18 (75018)|Montmartre - Sacré Coeur - Abb...,"Ref de l'annonce
:340934365725
Chauffage
:Au gaz
Etage du bien
:6e
Ascenseur",75018,36,5,6e,0,0,0,Au gaz,0,0,0,0
125m²,4 p.,3 p.,1 300 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:6703
Terrasse/Balcon
:Terrasse
Nombre d'étages du bâtiment
:5
Cave
Ascenseur",75018,125,5,1er,0,1,Terrasse,Unknown,0,0,0,0
48m²,2 p.,1 p.,504 000 ,"Paris 14 (75014)|Jean Moulin - Porte d'Orléans, ...","Ref de l'annonce
:2764
Chauffage
:Central, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien",75014,48,7,5e,0,1,Balcon,"Central, au gaz",0,0,1,0
66m²,3 p.,2 p.,698 000 ,"Paris 20 (75020)
PARIS 20EME ARRONDISSEMENT",-1,75020,66,5,1er,0,0,0,Unknown,0,0,0,0
62m²,3 p.,2 p.,625 000 ,"Paris 12 (75012)
Paris 12ème","Ref de l'annonce
:392
Terrasse/Balcon
:Balcon
Etage du bien
:12e
Nombre d'étages du bâtiment
:12
Cave
Ascenseur
Nombre de salle de bain
:1",75012,62,12,12e,1,1,Balcon,Unknown,0,0,0,0
115m²,5 p.,4 p.,1 345 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:13396_IA
Terrasse/Balcon
:Terrasse
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Nombre de salle de bain
:1",75020,115,5,4e,1,1,Terrasse,Unknown,0,0,0,0
139m²,5 p.,4 p.,2 600 000 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:13402_IA
Terrasse/Balcon
:Terrasse
Etage du bien
:10e
Nombre d'étages du bâtiment
:10
Nombre de salle de bain
:1",75013,139,10,10e,1,0,Terrasse,Unknown,0,0,0,0
122m²,4 p.,3 p.,2 300 000 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:13401_IA
Terrasse/Balcon
:Terrasse
Etage du bien
:9e
Nombre d'étages du bâtiment
:10
Nombre de salle de bain
:1",75013,122,10,9e,1,0,Terrasse,Unknown,0,0,0,0
124m²,4 p.,3 p.,2 290 000 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:13400_IA
Terrasse/Balcon
:Terrasse
Etage du bien
:8e
Nombre d'étages du bâtiment
:10
Ascenseur
Nombre de salle de bain
:1",75013,124,10,8e,1,0,Terrasse,Unknown,0,0,0,0
86m²,4 p.,3 p.,1 063 000 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:13392_IA
Terrasse/Balcon
:Terrasse
Etage du bien
:6e
Nombre d'étages du bâtiment
:10
Ascenseur
Nombre de salle de bain
:1",75013,86,10,6e,1,0,Terrasse,Unknown,0,0,0,0
61m²,3 p.,2 p.,774 600 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:13377_IA
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:9
Ascenseur
Nombre de salle de bain
:1",75013,61,9,2e,1,0,Balcon,Unknown,0,0,0,0
77m²,3 p.,1 p.,624 000 ,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:BP 39
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Sécurité
:Gardien",75019,77,6,5e,0,0,Balcon,Unknown,0,0,0,0
71m²,3 p.,2 p.,485 000 ,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:CF313
Chauffage
:Central
Etage du bien
:6e
Nombre d'étages du bâtiment
:22
Cave
Sécurité
:Gardien",75019,71,22,6e,0,1,0,Central,0,0,1,0
47m²,2 p.,1 p.,490 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:4077_bis
Chauffage
:Individuel
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75020,47,7,2e,1,1,Balcon,Individuel,0,0,0,1
240m²,6 p.,3 p.,5 250 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:MZIIN656
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Cave
Ascenseur",75016,240,6,3e,0,1,Balcon,Unknown,0,0,0,0
85m²,4 p.,2 p.,998 000 ,"Paris 11 (75011)
Charonne","Ref de l'annonce
:V10008175
Etage du bien
:5e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",75011,85,7,5e,1,1,0,Unknown,0,0,0,0
20m²,1 p.,0 p.,261 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:8400
Chauffage
:Central",75015,20,6,1er,0,0,0,Central,0,0,1,0
83m²,4 p.,3 p.,1 090 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:4 PIECES Chemin Vert
Rénové
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",75011,83,6,3e,1,1,0,Unknown,1,0,0,0
38m²,3 p.,2 p.,355 000 ,Paris 20 (75020)|Gambetta,"Ref de l'annonce
:2450
Chauffage
:Individuel, électrique
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Cave",75020,38,5,1er,0,1,0,"Individuel, électrique",0,0,0,1
16m²,1 p.,1 p.,189 000 ,Paris 20 (75020)|Ménilmontant - Amandiers...,"Ref de l'annonce
:2448
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:1",75020,16,1,1er,0,0,0,"Individuel, électrique",0,0,0,1
38m²,2 p.,1 p.,355 000 ,Paris 20 (75020)|Gambetta,"Ref de l'annonce
:2449
Chauffage
:Individuel, électrique
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Cave",75020,38,5,1er,0,1,0,"Individuel, électrique",0,0,0,1
16m²,1 p.,1 p.,189 000 ,"Paris 11 (75011)
PARIS","Ref de l'annonce
:2447
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:1",75011,16,1,2e,0,0,0,"Individuel, électrique",0,0,0,1
38m²,2 p.,1 p.,499 000 ,"Paris 10 (75010)
Goncourt","Ref de l'annonce
:31911924
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Cave",75010,38,5,1er,0,1,0,Unknown,0,0,0,0
50m²,2 p.,1 p.,1 155 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:PLHMAVSG92
Chauffage
:Au gaz
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:4
Cave
Ascenseur
Nombre de salle de bain
:1",75020,50,4,4e,1,1,"Terrasse, balcon",Au gaz,0,0,0,0
17m²,1 p.,0 p.,213 000 ,"Paris 16 (75016)
Paris","Chauffage
:Au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:9
Ascenseur",75016,17,9,1er,0,0,0,Au gaz,0,0,0,0
24m²,1 p.,0 p.,380 000 ,Paris 06 (75006)|Odéon - Mabillon,"Ref de l'annonce
:DFV1958A
Etage du bien
:6e",75006,24,6,6e,0,0,0,Unknown,0,0,0,0
88m²,4 p.,2 p.,992 750 ,"Paris 15 (75015)
Rue du Commerce","Ref de l'annonce
:4594
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:9
Ascenseur
Sécurité
:Gardien
Accès handicapé
Nombre de salle de bain
:1",75015,88,9,3e,1,0,Balcon,Central,0,0,1,0
37m²,2 p.,1 p.,459 800 ,"Paris 15 (75015)
Ligne 6 (Pasteur) - Ligne 12 (Falguière)","Ref de l'annonce
:4592
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:6",75015,37,6,1er,0,0,0,"Individuel, au gaz",0,0,0,1
