Superficie,Rooms,Bedrooms,Price,Location,description,Loc_Paris,m2,nb_bat,nb_good,nb_bain,Cave,balc_terr,Chauffage,Rénové,Parking,Chauffage_Central,Chauffage_Individuel
8m²,1 p.,0 p.,99 000 ,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:1782
Chauffage
:Individuel
Etage du bien
:4e
Nombre d'étages du bâtiment
:6",75002,8,6,4e,0,0,0,Individuel,0,0,0,1
66m²,2 p.,1 p.,899 000 ,"Paris 08 (75008)
Saint-honoré","Ref de l'annonce
:NF52-6395
Chauffage
:Central
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",75008,66,5,3e,1,1,0,Central,0,0,1,0
95m²,4 p.,3 p.,870 000 ,Paris 20 (75020)|Gambetta,"Ref de l'annonce
:929
Rénové
Chauffage
:Central
Garage
Jardin
Etage du bien
:6e
Nombre d'étages du bâtiment
:13
Cave
Ascenseur
Sécurité
:Gardien",75020,95,13,6e,0,1,0,Central,1,0,1,0
95m²,5 p.,3 p.,1 000 000 ,Paris 10 (75010)|Louis Blanc - Aqueduc,"Ref de l'annonce
:7462814
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",75010,95,6,1er,1,0,0,"Individuel, au gaz",0,0,0,1
362m²,8 p.,5 p.,5 950 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:1018PSN
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",75016,362,6,4e,2,1,Balcon,Central,0,0,1,0
19m²,2 p.,1 p.,243 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:FLVAP50000166
Chauffage
:Au gaz
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Sécurité
:Gardien",75008,19,6,6e,0,0,0,Au gaz,0,0,0,0
70m²,3 p.,2 p.,861 000 ,Paris 14 (75014)|Didot - Porte de Vanves,"Ref de l'annonce
:V300005827
Chauffage
:Individuel
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",75014,70,6,4e,0,1,0,Individuel,0,0,0,1
32m²,2 p.,1 p.,378 000 ,Paris 17 (75017)|Ternes - Maillot,"Ref de l'annonce
:179456
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave",75017,32,6,2e,0,1,0,Unknown,0,0,0,0
60m²,3 p.,2 p.,966 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:3915756
Rénové
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,60,9,4e,1,1,Balcon,Unknown,1,0,0,0
97m²,4 p.,2 p.,1 395 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:266
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:2",75004,97,5,2e,2,0,0,Unknown,0,0,0,0
201m²,6 p.,3 p.,2 500 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:577VHFDH
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:3",75016,201,6,3e,3,1,0,Individuel,0,0,0,1
33m²,1 p.,0 p.,328 600 ,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:Grand Studio
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:14
Ascenseur
Nombre de salle de bain
:1",75019,33,14,1er,1,0,0,Unknown,0,1,0,0
110m²,5 p.,3 p.,990 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:VA1906-BFC95
Rénové
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",75020,110,6,3e,1,1,0,Unknown,1,0,0,0
58m²,1 p.,0 p.,86 900 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:227
Chauffage
:Individuel
Etage du bien
:5e
Nombre d'étages du bâtiment
:5",75004,58,5,5e,0,0,0,Individuel,0,0,0,1
150m²,4 p.,3 p.,2 290 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:2991227
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:7
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",75008,150,7,3e,1,1,0,Individuel,0,0,0,1
84m²,5 p.,5 p.,1 750 000 ,"Paris 10 (75010)
Saint-Vincent-de-Paul","Ref de l'annonce
:3913144
Chauffage
:Central, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75010,84,6,5e,1,0,Balcon,"Central, au gaz",0,0,1,0
203m²,4 p.,2 p.,1 133 000 ,"Paris 17 (75017)|Pereire, Ternes - Maillot","Ref de l'annonce
:3885973
Chauffage
:Central, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75017,203,6,1er,1,0,0,"Central, au gaz",0,0,1,0
118m²,6 p.,5 p.,6 750 000 ,Paris 07 (75007)|Champ de Mars,"Ref de l'annonce
:3404939
Etage du bien
:7e
Nombre d'étages du bâtiment
:7
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",75007,118,7,7e,2,0,0,Unknown,0,0,0,0
108m²,4 p.,2 p.,2 340 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:3380680
Terrasse/Balcon
:Terrasse
Etage du bien
:8e
Nombre d'étages du bâtiment
:9
Cave
Nombre de salle de bain
:1",75016,108,9,8e,1,1,Terrasse,Unknown,0,0,0,0
98m²,5 p.,3 p.,1 470 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:NF52-6336
Chauffage
:Central
Etage du bien
:22e
Nombre d'étages du bâtiment
:30
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",75015,98,30,22e,2,1,0,Central,0,0,1,0
6m²,4 p.,2 p.,1 133 000 ,"Paris 09 (75009)
QUARTIER DE LA CHAUSSÉE D'ANTIN","Ref de l'annonce
:753588
Chauffage
:Central, au gaz
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",75009,6,6,2e,0,1,0,"Central, au gaz",0,0,1,0
9m²,1 p.,0 p.,60 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:7502651013
Etage du bien
:6e
Nombre d'étages du bâtiment
:6",75016,9,6,6e,0,0,0,Unknown,0,0,0,0
116m²,1 p.,0 p.,169 000 ,"Paris 01 (75001)
Paris 1er","Ref de l'annonce
:225
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Ascenseur",75001,116,5,5e,0,0,0,Unknown,0,0,0,0
120m²,5 p.,3 p.,1 250 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:canal st martin prox
Chauffage
:Individuel
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",75010,120,6,4e,0,1,0,Individuel,0,0,0,1
59m²,3 p.,2 p.,830 000 ,Paris 17 (75017)|Batignolles - Cardinet,"Ref de l'annonce
:3771755
Chauffage
:Individuel, électrique
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave",75017,59,6,2e,0,1,0,"Individuel, électrique",0,0,0,1
139m²,4 p.,2 p.,2 300 000 ,"Paris 03 (75003)
Archives","Ref de l'annonce
:3290763
Chauffage
:Au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:1
Nombre de salle de bain
:1",75003,139,1,1er,1,0,0,Au gaz,0,0,0,0
52m²,2 p.,1 p.,499 000 ,"Paris 11 (75011)
Rue de Charonne","Ref de l'annonce
:2425
Chauffage
:Central
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75011,52,5,1er,1,1,0,Central,0,1,1,0
44m²,2 p.,1 p.,640 000 ,Paris 04 (75004)|Saint-Gervais,"Ref de l'annonce
:37
Chauffage
:Central
Jardin
Etage du bien
:1er
Nombre d'étages du bâtiment
:2
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75004,44,2,1er,1,0,0,Central,0,0,1,0
92m²,3 p.,2 p.,1 650 000 ,Paris 07 (75007)|Invalides,"Ref de l'annonce
:910
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",75007,92,6,1er,1,1,0,Unknown,0,0,0,0
127m²,5 p.,4 p.,1 820 000 ,Paris 13 (75013)|Bibliothèque - Dunois - Jeanne...,"Ref de l'annonce
:75COGADT4042
Etage du bien
:4e
Nombre d'étages du bâtiment
:10
Ascenseur",75013,127,10,4e,0,0,0,Unknown,0,0,0,0
46m²,2 p.,1 p.,558 000 ,Paris 13 (75013)|Bibliothèque - Dunois - Jeanne...,"Ref de l'annonce
:75COGADT3046
Etage du bien
:4e
Nombre d'étages du bâtiment
:10
Ascenseur",75013,46,10,4e,0,0,0,Unknown,0,0,0,0
26m²,1 p.,0 p.,271 625 ,"Paris 14 (75014)|Montsouris - Dareau, Montparnas...","Ref de l'annonce
:75INOHAL1143NUEP
Etage du bien
:4e
Nombre d'étages du bâtiment
:5",75014,26,5,4e,0,0,0,Unknown,0,0,0,0
80m²,3 p.,2 p.,1 120 000 ,Paris 13 (75013)|Bibliothèque - Dunois - Jeanne...,"Ref de l'annonce
:75COGADT2024
Etage du bien
:2e
Nombre d'étages du bâtiment
:10
Ascenseur",75013,80,10,2e,0,0,0,Unknown,0,0,0,0
30m²,1 p.,0 p.,446 000 ,Paris 13 (75013)|Bibliothèque - Dunois - Jeanne...,"Ref de l'annonce
:75COGADT3041
Etage du bien
:4e
Nombre d'étages du bâtiment
:10
Ascenseur",75013,30,10,4e,0,0,0,Unknown,0,0,0,0
92m²,4 p.,3 p.,1 274 000 ,Paris 13 (75013)|Bibliothèque - Dunois - Jeanne...,"Ref de l'annonce
:75COGADT2035
Etage du bien
:3e
Nombre d'étages du bâtiment
:10
Ascenseur",75013,92,10,3e,0,0,0,Unknown,0,0,0,0
71m²,3 p.,2 p.,909 500 ,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:1503
Chauffage
:Central
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75002,71,6,4e,1,0,0,Central,0,0,1,0
27m²,1 p.,0 p.,345 000 ,"Paris 15 (75015)
Convention","Ref de l'annonce
:30637769
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75015,27,8,2e,1,1,Balcon,Central,0,0,1,0
35m²,2 p.,1 p.,472 500 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:134
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave",75015,35,6,3e,0,1,0,Unknown,0,0,0,0
57m²,3 p.,2 p.,741 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:CHAPARIS2
Etage du bien
:2e
Nombre d'étages du bâtiment
:4
Ascenseur
Accès handicapé",75020,57,4,2e,0,0,0,Unknown,0,0,0,0
45m²,2 p.,1 p.,558 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:CHAPARIS1
Etage du bien
:2e
Nombre d'étages du bâtiment
:4
Ascenseur
Accès handicapé",75020,45,4,2e,0,0,0,Unknown,0,0,0,0
147m²,6 p.,4 p.,1 895 000 ,"Paris 09 (75009)
Paris 9ème","Ref de l'annonce
:Fontaine Trevise
Chauffage
:Individuel
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Piscine
Nombre de salle de bain
:2",75009,147,6,2e,2,1,0,Individuel,0,0,0,1
34m²,2 p.,1 p.,365 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:3707492
Chauffage
:Individuel, électrique
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Ascenseur",75016,34,5,5e,0,0,0,"Individuel, électrique",0,0,0,1
75m²,6 p.,0 p.,1 846 000 ,"Paris 05 (75005)
PARIS 5EME ARRONDISSEMENT","Ref de l'annonce
:7501191054_1
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Ascenseur",75005,75,6,1er,0,0,0,Unknown,0,0,0,0
25m²,3 p.,2 p.,558 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:56ebf6
Chauffage
:Central
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",75020,25,7,2e,1,1,0,Central,0,0,1,0
15m²,2 p.,1 p.,473 000 ,"Paris 04 (75004)
Hôtel de Ville","Ref de l'annonce
:158997355
Etage du bien
:5e
Nombre d'étages du bâtiment
:5",75004,15,5,5e,0,0,0,Unknown,0,0,0,0
137m²,4 p.,2 p.,2 500 000 ,Paris 06 (75006)|Rennes,"Ref de l'annonce
:DI-1570
Chauffage
:Individuel
Etage du bien
:7e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",75006,137,7,7e,1,1,0,Individuel,0,0,0,1
61m²,3 p.,2 p.,370 000 ,"Paris 20 (75020)
PARIS","Ref de l'annonce
:2404
Chauffage
:Central, au gaz
Parking
Etage du bien
:11e
Nombre d'étages du bâtiment
:29
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75020,61,29,11e,1,1,0,"Central, au gaz",0,1,1,0
72m²,4 p.,3 p.,1 009 000 ,"Paris 15 (75015)
PARIS","Ref de l'annonce
:1014
Chauffage
:Individuel
Etage du bien
:4e
Nombre d'étages du bâtiment
:6",75015,72,6,4e,0,0,0,Individuel,0,0,0,1
70m²,3 p.,2 p.,988 000 ,"Paris 05 (75005)
LAVOISIER","Ref de l'annonce
:MB-697
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",75005,70,6,2e,1,1,Balcon,"Individuel, au gaz",0,0,0,1
36m²,2 p.,0 p.,369 000 ,"Paris 19 (75019)|Porte des Lilas, Danube, Buttes ...","Ref de l'annonce
:1007-4407468
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",75019,36,5,2e,1,0,0,Unknown,0,0,0,0
242m²,7 p.,4 p.,2 890 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:30608640
Chauffage
:Individuel, électrique
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:2",75016,242,7,2e,2,1,Balcon,"Individuel, électrique",0,0,0,1
100m²,5 p.,3 p.,980 000 ,Paris 20 (75020)|Télégraphe - Pelleport - Saint...,"Ref de l'annonce
:30595761
Chauffage
:Individuel, électrique
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Nombre de salle de bain
:1",75020,100,8,2e,1,1,Balcon,"Individuel, électrique",0,0,0,1
4m²,1 p.,0 p.,79 000 ,"Paris 04 (75004)
Paris","Ref de l'annonce
:8016
Chauffage
:Individuel
Etage du bien
:5e
Nombre d'étages du bâtiment
:5",75004,4,5,5e,0,0,0,Individuel,0,0,0,1
13m²,2 p.,1 p.,188 000 ,"Paris 08 (75008)
Batignolles","Ref de l'annonce
:738591
Chauffage
:Individuel, électrique
Etage du bien
:6e
Nombre d'étages du bâtiment
:6",75008,13,6,6e,0,0,0,"Individuel, électrique",0,0,0,1
116m²,3 p.,1 p.,790 000 ,Paris 03 (75003)|Arsenal,"Ref de l'annonce
:3414696
Chauffage
:Individuel, au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",75003,116,5,4e,1,1,0,"Individuel, au gaz",0,0,0,1
105m²,4 p.,3 p.,1 428 816 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:3907582
Chauffage
:Central, au gaz
Parking
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75017,105,6,3e,1,1,0,"Central, au gaz",0,1,1,0
-1,4 p.,3 p.,1 997 170 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:3810121
Chauffage
:Central, au gaz
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75017,-1,6,6e,1,1,0,"Central, au gaz",0,0,1,0
38m²,2 p.,1 p.,662 100 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:Seine-Buci8
Rénové
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur",75006,38,5,5e,0,1,"Terrasse, balcon","Individuel, au gaz",1,0,0,1
20m²,2 p.,1 p.,235 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:1943/V
Chauffage
:électrique
Etage du bien
:2e
Nombre d'étages du bâtiment
:4",75011,20,4,2e,0,0,0,électrique,0,0,0,0
104m²,3 p.,2 p.,1 560 000 ,"Paris 09 (75009)
Paris 9ème","Ref de l'annonce
:3588
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",75009,104,5,3e,1,0,0,Unknown,0,0,0,0
97m²,4 p.,3 p.,988 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:310_ip9907
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",75010,97,5,4e,1,0,Balcon,"Individuel, au gaz",0,0,0,1
200m²,7 p.,4 p.,2 490 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:3906968
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",75016,200,6,1er,2,0,0,Unknown,0,0,0,0
56m²,3 p.,1 p.,540 000 ,"Paris 13 (75013)
Gobelins","Ref de l'annonce
:2935
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",75013,56,6,1er,0,1,"Terrasse, balcon","Individuel, au gaz",0,0,0,1
56m²,2 p.,1 p.,540 000 ,"Paris 13 (75013)
Paris","Ref de l'annonce
:2935b
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",75013,56,6,1er,0,1,"Terrasse, balcon","Individuel, au gaz",0,0,0,1
127m²,5 p.,3 p.,1 540 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:510
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",75010,127,6,4e,1,1,0,Unknown,0,0,0,0
40m²,2 p.,1 p.,595 000 ,"Paris 04 (75004)
Bastille","Ref de l'annonce
:145106255
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",75004,40,5,5e,1,0,0,Unknown,0,0,0,0
48m²,2 p.,1 p.,550 000 ,"Paris 15 (75015)
PARIS 15","Ref de l'annonce
:215905
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",75015,48,7,6e,1,1,Balcon,"Individuel, au gaz",0,0,0,1
11m²,1 p.,0 p.,98 000 ,"Paris 12 (75012)
PARIS","Ref de l'annonce
:216038
Etage du bien
:7e
Nombre d'étages du bâtiment
:7",75012,11,7,7e,0,0,0,Unknown,0,0,0,0
163m²,5 p.,3 p.,2 290 000 ,"Paris 17 (75017)|Pereire, Courcelles - Wagram","Ref de l'annonce
:3492388
Chauffage
:Individuel, au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Ascenseur",75017,163,6,4e,0,0,0,"Individuel, au gaz",0,0,0,1
106m²,5 p.,3 p.,1 490 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:573VHFDH
Chauffage
:Central
Parking
Etage du bien
:5e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,106,8,5e,1,1,0,Central,0,1,1,0
9m²,1 p.,0 p.,135 000 ,"Paris 07 (75007)
Paris 7 Métro La tour-Maubourg","Ref de l'annonce
:149719385
Etage du bien
:6e
Nombre d'étages du bâtiment
:6",75007,9,6,6e,0,0,0,Unknown,0,0,0,0
68m²,2 p.,1 p.,1 200 000 ,"Paris 06 (75006)
Notre-Dame-des-Champs","Ref de l'annonce
:2526922
Chauffage
:Individuel, au gaz
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",75006,68,5,5e,1,0,0,"Individuel, au gaz",0,0,0,1
127m²,4 p.,2 p.,2 295 000 ,"Paris 03 (75003)
Enfants-Rouges","Ref de l'annonce
:3432810
Chauffage
:Central, au gaz
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75003,127,6,3e,1,0,0,"Central, au gaz",0,0,1,0
12m²,1 p.,0 p.,175 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:MV1-282
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Ascenseur
Sécurité
:Gardien
Accès handicapé",75016,12,7,1er,0,0,0,Central,0,0,1,0
11m²,1 p.,0 p.,138 000 ,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:2792642
Etage du bien
:2e
Nombre d'étages du bâtiment
:4",75002,11,4,2e,0,0,0,Unknown,0,0,0,0
120m²,3 p.,2 p.,1 985 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:NF52-6397
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75008,120,9,4e,1,1,Balcon,Unknown,0,0,0,0
136m²,5 p.,3 p.,1 846 000 ,"Paris 05 (75005)
Paris 5ème","Ref de l'annonce
:766091
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Sécurité
:Gardien",75005,136,5,1er,0,1,0,"Individuel, au gaz",0,0,0,1
125m²,4 p.,4 p.,2 450 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:3898784
Chauffage
:Central
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:8e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Nombre de salle de bain
:1",75016,125,10,8e,1,1,"Terrasse, balcon",Central,0,0,1,0
72m²,4 p.,1 p.,1 210 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:NF52-6446
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",75008,72,6,3e,1,1,0,Unknown,0,0,0,0
340m²,8 p.,5 p.,6 500 000 ,Paris 07 (75007)|Invalides,"Ref de l'annonce
:4960
Parking
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur",75007,340,6,6e,0,0,0,Unknown,0,1,0,0
20m²,1 p.,0 p.,310 000 ,"Paris 01 (75001)
Châtelet - rivoli","Ref de l'annonce
:30540632
Etage du bien
:1er
Nombre d'étages du bâtiment
:6",75001,20,6,1er,0,0,0,Unknown,0,0,0,0
97m²,5 p.,3 p.,1 295 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:571VHSS
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",75016,97,6,3e,1,1,0,Unknown,0,0,0,0
91m²,4 p.,2 p.,800 000 ,"Paris 10 (75010)
Hôpital Saint Louis","Ref de l'annonce
:754702
Chauffage
:Central, au gaz
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien",75010,91,7,2e,0,1,0,"Central, au gaz",0,0,1,0
48m²,2 p.,1 p.,540 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:1907
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",75015,48,7,6e,1,1,Balcon,"Individuel, au gaz",0,0,0,1
16m²,1 p.,0 p.,206 280 ,"Paris 15 (75015)|Saint-Lambert - Convention, Vau...","Ref de l'annonce
:30540650
Chauffage
:Individuel, électrique
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Ascenseur",75015,16,7,2e,0,0,0,"Individuel, électrique",0,0,0,1
36m²,1 p.,0 p.,344 000 ,"Paris 13 (75013)
PARIS","Ref de l'annonce
:764208
Chauffage
:Central, au gaz
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:7e
Nombre d'étages du bâtiment
:12
Cave
Ascenseur",75013,36,12,7e,0,1,Balcon,"Central, au gaz",0,1,1,0
58m²,3 p.,2 p.,1 200 000 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:LKM09880
Chauffage
:Au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Ascenseur
Nombre de salle de bain
:1",75006,58,5,4e,1,0,0,Au gaz,0,0,0,0
58m²,3 p.,2 p.,845 000 ,"Paris 06 (75006)
Paris","Ref de l'annonce
:2932dp-2
Terrasse/Balcon
:Terrasse
Etage du bien
:2e
Nombre d'étages du bâtiment
:9
Cave",75006,58,9,2e,0,1,Terrasse,Unknown,0,0,0,0
101m²,4 p.,3 p.,2 130 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:3716134
Etage du bien
:4e
Nombre d'étages du bâtiment
:4
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",75007,101,4,4e,1,1,0,Unknown,0,0,0,0
44m²,2 p.,1 p.,439 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:6e75ec
Chauffage
:Individuel
Parking
Terrasse/Balcon
:Terrasse
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75020,44,5,1er,1,1,Terrasse,Individuel,0,1,0,1
45m²,2 p.,1 p.,415 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:262
Chauffage
:Central
Etage du bien
:6e
Nombre d'étages du bâtiment
:7
Ascenseur
Nombre de salle de bain
:1",75020,45,7,6e,1,0,0,Central,0,0,1,0
31m²,1 p.,0 p.,347 000 ,"Paris 15 (75015)
Commerce | Étienne Pernet","Ref de l'annonce
:WY1-1646
Etage du bien
:5e
Nombre d'étages du bâtiment
:5",75015,31,5,5e,0,0,0,Unknown,0,0,0,0
5m²,1 p.,0 p.,59 000 ,"Paris 15 (75015)
La Motte Picquet","Ref de l'annonce
:WY1-1592
Chauffage
:Central
Etage du bien
:2e
Nombre d'étages du bâtiment
:5",75015,5,5,2e,0,0,0,Central,0,0,1,0
