Superficie,Rooms,Bedrooms,Price,Location,description,Loc_Paris,m2,building_floor,apartment_floor,nb_bath,Cellar,balc_patio,Heating,Renovated,Parking,Heating_Central,Heating_Individual,Price_int,Last_floor
67m²,3 p.,2 p.,899 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:75160
Chauffage
:Individuel, électrique
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",16,67,5,1,1,1,0,"Individuel, électrique",0,0,0,1,13.709038313453757,0
52m²,2 p.,1 p.,495 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:1119
Etage du bien
:1er
Sécurité
:Gardien",18,52,5,1,0,0,0,Unknown,0,0,0,0,13.112313041550827,0
58m²,3 p.,2 p.,630 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:1203
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",18,58,6,4,1,0,0,Unknown,0,0,0,0,13.353475098367715,0
57m²,3 p.,2 p.,750 000 ,"Paris 17 (75017)
Pereire laugier","Ref de l'annonce
:185781
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",17,57,6,2,1,1,Balcon,Unknown,0,0,0,0,13.527828485512494,0
140m²,5 p.,2 p.,1 700 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:10013314
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",16,140,6,4,2,1,Balcon,Unknown,0,1,0,0,14.346138809026444,0
65m²,3 p.,2 p.,699 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:1417
Chauffage
:électrique
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave",10,65,6,1,0,1,0,électrique,0,0,0,0,13.457406021215947,0
77m²,3 p.,2 p.,798 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:31472924
Chauffage
:Individuel
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Ascenseur
Nombre de salle de bain
:1",16,77,5,4,1,0,Balcon,Individuel,0,0,0,1,13.589863876431945,0
67m²,4 p.,2 p.,760 000 ,"Paris 15 (75015)
Lourmel","Ref de l'annonce
:WY1-1729
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",15,67,8,6,1,1,Balcon,Central,0,0,1,0,13.541073712262515,0
85m²,3 p.,2 p.,1 570 000 ,"Paris 08 (75008)
Faubourg-du-Roule","Ref de l'annonce
:4112939
Etage du bien
:2e
Nombre d'étages du bâtiment
:3
Meublé
Sécurité
:Gardien
Nombre de salle de bain
:2",8,85,3,2,2,0,0,Unknown,0,0,0,0,14.266586177324491,0
89m²,5 p.,4 p.,531 000 ,"Paris 13 (75013)
PARIS","Ref de l'annonce
:797835
Chauffage
:Central
Etage du bien
:19e
Nombre d'étages du bâtiment
:32
Ascenseur
Sécurité
:Gardien",13,89,32,19,0,0,0,Central,0,0,1,0,13.182517300224076,0
54m²,2 p.,1 p.,666 000 ,"Paris 01 (75001)
Paris 1er","Ref de l'annonce
:45-75001
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",1,54,5,5,1,1,0,Unknown,0,0,0,0,13.409044949522526,1
106m²,4 p.,2 p.,1 370 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:106-75004
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Cave
Ascenseur",4,106,5,1,0,1,0,Unknown,0,0,0,0,14.130321297804308,0
100m²,4 p.,2 p.,1 250 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:MA/100M2 MIRABEAU
Rénové
Chauffage
:Central
Etage du bien
:5e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",16,100,7,5,2,1,0,Central,1,0,1,0,14.038654109278484,0
18m²,1 p.,0 p.,240 000 ,"Paris 15 (75015)
Beaugrenelle","Ref de l'annonce
:3032
Chauffage
:Central
Etage du bien
:16e
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",15,18,6,16,1,0,0,Central,0,0,1,0,12.388394202324129,0
45m²,2 p.,2 p.,440 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:161437481
Chauffage
:Central
Parking
Etage du bien
:9e
Cave
Ascenseur
Sécurité
:Gardien
Accès handicapé
Nombre de salle de bain
:1",20,45,5,9,1,1,0,Central,0,1,1,0,12.994530005894443,0
24m²,1 p.,0 p.,290 000 ,"Paris 12 (75012)
Paris 12ème","Ref de l'annonce
:ch-2
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",12,24,6,6,1,1,0,Unknown,0,0,0,0,12.577636201962656,1
61m²,3 p.,2 p.,1 000 000 ,"Paris 03 (75003)
Paris 3ème","Ref de l'annonce
:ENFANTS ROUGES
Rénové
Chauffage
:Au gaz
Etage du bien
:2e
Nombre d'étages du bâtiment
:5",3,61,5,2,0,0,0,Au gaz,1,0,0,0,13.815510557964274,0
44m²,2 p.,1 p.,416 000 ,Paris 10 (75010)|Saint-Vincent de Paul - Laribo...,"Ref de l'annonce
:1712
Chauffage
:Individuel, électrique
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",10,44,6,1,0,1,0,"Individuel, électrique",0,0,0,1,12.9384405392434,0
81m²,4 p.,3 p.,899 000 ,Paris 19 (75019),,19,81,6,1,0,0,0,Unknown,0,0,0,0,13.709038313453757,0
130m²,6 p.,4 p.,1 545 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:1708
Chauffage
:Central, au gaz
Parking
Etage du bien
:5e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Nombre de salle de bain
:2",16,130,8,5,2,1,0,"Central, au gaz",0,1,1,0,14.250534468313983,0
27m²,2 p.,0 p.,320 250 ,Paris 15 (75015),,15,27,6,1,0,0,0,Unknown,0,0,0,0,12.67685721975898,0
23m²,6 p.,1 p.,342 000 ,"Paris 17 (75017)
Paris","Ref de l'annonce
:LEVIS 4
Chauffage
:Individuel, électrique
Etage du bien
:2e
Cave
Nombre de salle de bain
:1",17,23,6,2,1,1,0,"Individuel, électrique",0,0,0,1,12.742566016044742,0
79m²,3 p.,2 p.,1 325 000 ,Paris 07 (75007)|Champ de Mars,"Ref de l'annonce
:WM2-292
Chauffage
:Individuel, au gaz
Cave
Nombre de salle de bain
:1",7,79,6,1,1,1,0,"Individuel, au gaz",0,0,0,1,14.09692301740246,0
64m²,2 p.,2 p.,772 400 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:AVS293
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:10
Ascenseur
Nombre de salle de bain
:1",13,64,10,5,1,0,Balcon,Unknown,0,0,0,0,13.557257829536496,0
42m²,2 p.,1 p.,428 500 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:RUISSEAU-KEYSTREET
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave",18,42,6,2,0,1,0,Unknown,0,0,0,0,12.968046017019972,0
38m²,1 p.,1 p.,510 000 ,"Paris 15 (75015)
Bus, Métro, nombreux commerces","Ref de l'annonce
:976
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Cave",15,38,5,5,0,1,0,Unknown,0,0,0,0,13.142166004700508,1
18m²,4 p.,0 p.,275 000 ,"Paris 07 (75007)
Bus, Métro, nombreux commerces","Ref de l'annonce
:521
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Cave",7,18,5,4,0,1,0,Unknown,0,0,0,0,12.524526376648708,0
45m²,2 p.,1 p.,428 500 ,Paris 18 (75018)|La Chapelle - Marx Dormoy,"Ref de l'annonce
:202522R8
Nombre d'étages du bâtiment
:6
Ascenseur",18,45,6,1,0,0,0,Unknown,0,0,0,0,12.968046017019972,0
60m²,3 p.,2 p.,649 000 ,Paris 11 (75011)|Bastille - Popincourt,"Ref de l'annonce
:31587545
Chauffage
:Individuel, électrique
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",11,60,5,4,1,0,0,"Individuel, électrique",0,0,0,1,13.383187995686226,0
40m²,2 p.,1 p.,515 000 ,"Paris 05 (75005)
Austerlitz | Jardin des Plantes","Ref de l'annonce
:801743
Chauffage
:Central
Etage du bien
:1er
Ascenseur",5,40,5,1,0,0,0,Central,0,0,1,0,13.151922179645874,0
56m²,2 p.,1 p.,790 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:PLHVSG694
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Cave
Ascenseur",15,56,6,5,0,1,Balcon,Unknown,0,0,0,0,13.579788224443204,0
76m²,3 p.,2 p.,1 395 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:PLHVSG696
Chauffage
:Individuel, au gaz
Etage du bien
:2e
Ascenseur
Nombre de salle de bain
:1",16,76,6,2,1,0,0,"Individuel, au gaz",0,0,0,1,14.148404973237604,0
38m²,2 p.,1 p.,798 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:PLHVSG695
Chauffage
:Au gaz
Etage du bien
:5e
Ascenseur",8,38,6,5,0,0,0,Au gaz,0,0,0,0,13.589863876431945,0
17m²,1 p.,0 p.,234 500 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:65
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6",15,17,6,5,0,0,Balcon,Unknown,0,0,0,0,12.365210866868471,0
90m²,4 p.,3 p.,596 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:13056_YB
Parking
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Ascenseur
Nombre de salle de bain
:1",18,90,5,4,1,0,"Terrasse, balcon",Unknown,0,1,0,0,13.297995946047488,0
69m²,3 p.,2 p.,832 000 ,"Paris 08 (75008)
Boetie-Miromesnil 3 pièces 69m² ascenseur","Ref de l'annonce
:832PARIS8
Etage du bien
:1er
Ascenseur
Nombre de salle de bain
:1",8,69,6,1,1,0,0,Unknown,0,0,0,0,13.631587719803345,0
54m²,2 p.,1 p.,1 100 000 ,"Paris 05 (75005)
Saint-Victor","Ref de l'annonce
:4074803
Chauffage
:électrique
Etage du bien
:3e
Nombre d'étages du bâtiment
:4
Cave",5,54,4,3,0,1,0,électrique,0,0,0,0,13.9108207377686,0
31m²,1 p.,0 p.,350 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:3766916
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Nombre de salle de bain
:1",18,31,4,1,1,0,0,Unknown,0,0,0,0,12.765688433465597,0
46m²,2 p.,1 p.,540 000 ,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:8_COVAP100000603
Chauffage
:Individuel
Parking
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",19,46,6,4,1,0,0,Individuel,0,1,0,1,13.199324418540456,0
59m²,3 p.,2 p.,660 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:LGC119963-2307
Cave
Ascenseur",16,59,6,2,0,1,0,Unknown,0,0,0,0,13.399995114002609,0
39m²,2 p.,1 p.,420 000 ,Paris 15 (75015)|Vaugirard - Parc des Expositio...,"Ref de l'annonce
:342
Ascenseur",15,39,6,1,0,0,0,Unknown,0,0,0,0,12.948009990259552,0
33m²,1 p.,0 p.,359 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:161402453
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",11,33,6,5,1,1,Balcon,Central,0,0,1,0,12.791077667470416,0
61m²,3 p.,2 p.,797 000 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:AVS576
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:10
Ascenseur
Nombre de salle de bain
:1",13,61,10,3,1,0,Balcon,Unknown,0,0,0,0,13.588609957772352,0
101m²,3 p.,2 p.,1 790 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:AVS509
Parking
Terrasse/Balcon
:Terrasse
Nombre d'étages du bâtiment
:4
Cave
Nombre de salle de bain
:1",15,101,4,1,1,1,Terrasse,Unknown,0,1,0,0,14.397726177816939,0
33m²,1 p.,0 p.,328 600 ,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:Grand Studio
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:14
Ascenseur
Nombre de salle de bain
:1",19,33,14,1,1,0,0,Unknown,0,1,0,0,12.702596484585305,0
74m²,4 p.,3 p.,637 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:AVS603
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:16
Ascenseur
Nombre de salle de bain
:1",18,74,16,4,1,0,Balcon,Unknown,0,1,0,0,13.3645249345543,0
82m²,4 p.,3 p.,792 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:AVS580
Parking
Etage du bien
:16e
Nombre d'étages du bâtiment
:16
Ascenseur
Nombre de salle de bain
:1",18,82,16,16,1,0,0,Unknown,0,1,0,0,13.582316670796564,1
41m²,2 p.,1 p.,490 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:AVS602
Terrasse/Balcon
:Balcon
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Nombre de salle de bain
:1",20,41,5,1,1,1,Balcon,Unknown,0,0,0,0,13.102160670086809,0
64m²,3 p.,2 p.,831 000 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:AVS577
Terrasse/Balcon
:Balcon
Etage du bien
:7e
Nombre d'étages du bâtiment
:9
Ascenseur
Nombre de salle de bain
:1",13,64,9,7,1,0,Balcon,Unknown,0,0,0,0,13.630385073837585,0
26m²,2 p.,1 p.,339 000 ,"Paris 18 (75018)
Lamarck-Caulaincourt","Ref de l'annonce
:4601JVV
Etage du bien
:2e
Nombre d'étages du bâtiment
:2
Cave",18,26,2,2,0,1,0,Unknown,0,0,0,0,12.733755386362587,1
82m²,5 p.,4 p.,820 000 ,"Paris 12 (75012)
Nation","Ref de l'annonce
:5003
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien",12,82,8,1,0,1,0,Central,0,0,1,0,13.617059619240436,0
11m²,1 p.,0 p.,140 000 ,"Paris 08 (75008)
PARIS","Ref de l'annonce
:6020
Etage du bien
:6e
Nombre d'étages du bâtiment
:6",8,11,6,6,0,0,0,Unknown,0,0,0,0,11.84939770159144,1
35m²,2 p.,1 p.,580 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:3107
Etage du bien
:6e
Nombre d'étages du bâtiment
:6",7,35,6,6,0,0,0,Unknown,0,0,0,0,13.270783382522602,1
80m²,4 p.,3 p.,793 814 ,"Paris 13 (75013)
Saint Jaques et Glacière","Ref de l'annonce
:799085
Chauffage
:Central
Parking
Etage du bien
:15e
Nombre d'étages du bâtiment
:18
Cave
Ascenseur
Sécurité
:Gardien",13,80,18,15,0,1,0,Central,0,1,1,0,13.58460445585988,0
24m²,1 p.,0 p.,302 000 ,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:GP385
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Ascenseur",14,24,6,2,0,0,0,Unknown,0,0,0,0,12.618182296357007,0
38m²,1 p.,0 p.,410 000 ,"Paris 15 (75015)
Charles-Michel","Ref de l'annonce
:31520044
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Accès handicapé
Nombre de salle de bain
:1",15,38,7,3,1,1,Balcon,Central,0,0,1,0,12.92391243868049,0
43m²,2 p.,1 p.,553 850 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:161397375
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",15,43,6,5,1,1,0,Unknown,0,0,0,0,13.22464917094508,0
52m²,2 p.,1 p.,749 000 ,"Paris 05 (75005)
Paris 5ème","Ref de l'annonce
:2979
Etage du bien
:5e",5,52,5,5,0,0,0,Unknown,0,0,0,0,13.526494262499357,1
19m²,1 p.,0 p.,239 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:2996",15,19,6,1,0,0,0,Unknown,0,0,0,0,12.384218830913648,0
63m²,2 p.,1 p.,949 500 ,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:5405",14,63,5,1,0,0,0,Unknown,0,0,0,0,13.763690809234477,0
33m²,1 p.,0 p.,328 600 ,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:Grand Studio
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:14
Ascenseur
Nombre de salle de bain
:1",19,33,14,1,1,0,0,Unknown,0,1,0,0,12.702596484585305,0
63m²,2 p.,1 p.,949 500 ,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:5405",14,63,5,1,0,0,0,Unknown,0,0,0,0,13.763690809234477,0
108m²,6 p.,4 p.,1 250 000 ,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:3025
Etage du bien
:4e
Meublé
Cave
Ascenseur
Nombre de salle de bain
:2",14,108,5,4,2,1,0,Unknown,0,0,0,0,14.038654109278484,0
86m²,4 p.,2 p.,1 100 000 ,Paris 14 (75014)|Montparnasse - Raspail,"Ref de l'annonce
:3019
Chauffage
:Individuel, électrique
Etage du bien
:3e
Nombre d'étages du bâtiment
:4
Ascenseur
Nombre de salle de bain
:1",14,86,4,3,1,0,0,"Individuel, électrique",0,0,0,1,13.9108207377686,0
30m²,2 p.,1 p.,590 000 ,"Paris 06 (75006)
Vavin","Ref de l'annonce
:31516740
Etage du bien
:2e
Nombre d'étages du bâtiment
:4",6,30,4,2,0,0,0,Unknown,0,0,0,0,13.287877815881902,0
18m²,1 p.,0 p.,260 000 ,"Paris 10 (75010)
Canal Saint Martin","Ref de l'annonce
:31510628
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Cave",10,18,5,4,0,1,0,Unknown,0,0,0,0,12.468436909997665,0
35m²,2 p.,1 p.,350 000 ,"Paris 12 (75012)
École, commerce, transport","Ref de l'annonce
:6_CGVAP80000605
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",12,35,7,2,1,1,0,Unknown,0,0,0,0,12.765688433465597,0
52m²,2 p.,1 p.,880 000 ,Paris 14 (75014)|Montparnasse - Raspail,"Ref de l'annonce
:DFV1915A
Etage du bien
:3e
Ascenseur",14,52,5,3,0,0,0,Unknown,0,0,0,0,13.687677186454389,0
42m²,2 p.,1 p.,499 000 ,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:161383447
Rénové
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Nombre de salle de bain
:1",14,42,5,2,1,1,0,Unknown,1,0,0,0,13.120361374733656,0
77m²,3 p.,1 p.,624 000 ,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:BP AQ77
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",19,77,7,5,1,1,Balcon,Unknown,0,0,0,0,13.343905647351566,0
83m²,3 p.,2 p.,1 250 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:624VHVK
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",16,83,6,6,1,1,0,Unknown,0,0,0,0,14.038654109278484,1
48m²,2 p.,1 p.,400 000 ,"Paris 18 (75018)
Guy Môquet","Ref de l'annonce
:1383MJBG
Chauffage
:électrique
Cave",18,48,5,1,0,1,0,électrique,0,0,0,0,12.89921982609012,0
130m²,6 p.,4 p.,1 800 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:4107281
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",16,130,6,4,1,1,Balcon,Central,0,0,1,0,14.403297222866392,0
22m²,1 p.,0 p.,240 000 ,"Paris 13 (75013)
PARIS","Ref de l'annonce
:800909
Chauffage
:Individuel, électrique
Etage du bien
:2e
Nombre d'étages du bâtiment
:3",13,22,3,2,0,0,0,"Individuel, électrique",0,0,0,1,12.388394202324129,0
85m²,3 p.,2 p.,1 280 000 ,"Paris 17 (75017)
Plaine-Monceau","Ref de l'annonce
:4087735
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:1
Cave
Nombre de salle de bain
:1",17,85,1,1,1,1,0,"Individuel, au gaz",0,0,0,1,14.0623706358958,1
39m²,2 p.,1 p.,499 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:4100503
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",11,39,6,6,0,1,Balcon,Unknown,0,1,0,0,13.120361374733656,1
126m²,6 p.,4 p.,900 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:25690418
Chauffage
:Individuel, au gaz
Ascenseur
Nombre de salle de bain
:1",10,126,5,1,1,0,0,"Individuel, au gaz",0,0,0,1,13.710150042306449,0
175m²,6 p.,4 p.,1 950 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:4102779
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:2",17,175,6,2,2,1,Balcon,Au gaz,0,0,0,0,14.48333993053993,0
75m²,3 p.,2 p.,825 000 ,"Paris 12 (75012)
Paris 12ème","Ref de l'annonce
:289
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",12,75,9,2,1,1,Balcon,Unknown,0,0,0,0,13.623138665316818,0
85m²,5 p.,3 p.,1 422 000 ,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:PLHVSG656
Chauffage
:Individuel, au gaz
Etage du bien
:3e
Cave",2,85,5,3,0,1,0,"Individuel, au gaz",0,0,0,1,14.167574889345323,0
28m²,1 p.,0 p.,316 500 ,"Paris 18 (75018)
Paris 18eme arrondissement","Ref de l'annonce
:TAPP100048
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Ascenseur
Nombre de salle de bain
:1",18,28,5,6,1,0,Balcon,Central,0,0,1,0,12.665078520566368,0
27m²,2 p.,1 p.,355 000 ,"Paris 12 (75012)
Daumesnil","Ref de l'annonce
:WY1-1741
Etage du bien
:3e
Nombre d'étages du bâtiment
:3
Cave",12,27,3,3,0,1,0,Unknown,0,0,0,0,12.779873068457553,1
122m²,3 p.,2 p.,1 290 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:1168c
Chauffage
:Individuel
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",4,122,5,2,1,1,0,Individuel,0,0,0,1,14.070152776337855,0
52m²,3 p.,2 p.,575 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:VA2146-FIXIMMO2
Chauffage
:Individuel
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave",15,52,6,1,0,1,0,Individuel,0,0,0,1,13.262125319779487,0
18m²,1 p.,0 p.,225 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:8270
Cave",15,18,6,1,0,1,0,Unknown,0,0,0,0,12.323855681186558,0
44m²,2 p.,1 p.,440 000 ,Paris 18 (75018)|Porte de Clignancourt - Porte ...,"Ref de l'annonce
:887
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",18,44,9,4,1,1,Balcon,Central,0,0,1,0,12.994530005894443,0
99m²,4 p.,3 p.,1 129 000 ,"Paris 19 (75019)
SECRETAN","Ref de l'annonce
:0490
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:1
Accès handicapé
Nombre de salle de bain
:1",19,99,1,1,1,0,0,"Individuel, électrique",0,0,0,1,13.9368428431318,1
12m²,1 p.,1 p.,183 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:1563
Chauffage
:Central
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Ascenseur
Sécurité
:Gardien",16,12,5,5,0,0,0,Central,0,0,1,0,12.117241431823558,1
78m²,4 p.,2 p.,1 575 000 ,Paris 05 (75005)|Val de Grâce,"Ref de l'annonce
:5033
Chauffage
:Individuel, au gaz
Parking
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",5,78,6,4,1,1,0,"Individuel, au gaz",0,1,0,1,14.269765830241871,0
78m²,3 p.,2 p.,890 000 ,"Paris 15 (75015)
BEAUGRENELLE","Ref de l'annonce
:IS 102947
Rénové
Chauffage
:Central
Parking
Ascenseur
Nombre de salle de bain
:1",15,78,6,1,1,0,0,Central,1,1,1,0,13.698976741708323,0
94m²,4 p.,2 p.,1 155 000 ,"Paris 15 (75015)
BEAUGRENELLE","Ref de l'annonce
:IS 10-2948
Parking
Cave
Ascenseur
Nombre de salle de bain
:1
Climatisation",15,94,6,1,1,1,0,Unknown,0,1,0,0,13.959610901938031,0
39m²,2 p.,1 p.,439 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:2053
Chauffage
:Au gaz
Etage du bien
:3e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Nombre de salle de bain
:1",16,39,10,3,1,1,0,Au gaz,0,0,0,0,12.992254692057308,0
127m²,5 p.,3 p.,1 236 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:4063905
Chauffage
:Au gaz
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:18e
Nombre d'étages du bâtiment
:11
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",20,127,11,18,2,1,"Terrasse, balcon",Au gaz,0,0,0,0,14.027390916999773,0
29m²,1 p.,0 p.,318 000 ,"Paris 17 (75017)
Paris","Ref de l'annonce
:577
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:1",17,29,6,6,1,0,0,Unknown,0,0,0,0,12.669806661762314,1
16m²,1 p.,0 p.,230 000 ,"Paris 14 (75014)
Denfert-Rochereau","Ref de l'annonce
:31492144
Chauffage
:Central
Nombre d'étages du bâtiment
:9
Ascenseur
Sécurité
:Gardien",14,16,9,1,0,0,0,Central,0,0,1,0,12.345834587905333,0
50m²,2 p.,1 p.,345 000 ,"Paris 17 (75017)
Métro Porte Maillot","Ref de l'annonce
:RSIM798B
Chauffage
:Central
Etage du bien
:10e
Cave
Ascenseur
Sécurité
:Gardien",17,50,6,10,0,1,0,Central,0,0,1,0,12.751299696013497,0
